Local Part Number,Component Type,Package,Value,Tolerance,Power,Composition,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Manufacturer 1,Manufacturer Part Number 1,Supplier 1,Supplier Part Number 1,Manufacturer 2,Manufacturer Part Number 2,Supplier 2,Supplier Part Number 2,Manufacturer 3,Manufacturer Part Number 3,Supplier 3,Supplier Part Number 3
RES0402-0456,Resistor,SMT-0402,9.53K,1%,1/16W,Thick Film,Resistor 9.53K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04029K53FKED,Digikey,541-9.53KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT9K53,Digikey,RMCF0402FT9K53CT-ND
RES0402-0457,Resistor,SMT-0402,9.76K,1%,1/16W,Thick Film,Resistor 9.76K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04029K76FKED,Digikey,541-9.76KLCT-ND,Samsung,RC1005F9761CS,Digikey,1276-4114-1-ND,Stackpole Electronics,RMCF0402FT9K76,Digikey,RMCF0402FT9K76CT-ND
RES0402-0458,Resistor,SMT-0402,10K,1%,1/16W,Thick Film,Resistor 10K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040210K0FKED,Digikey,541-10.0KLCT-ND,Samsung,RC1005F103CS,Digikey,1276-3431-1-ND,Stackpole Electronics,RMCF0402FT10K0,Digikey,RMCF0402FT10K0CT-ND
RES0402-0459,Resistor,SMT-0402,10.2K,1%,1/16W,Thick Film,Resistor 10.2K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040210K2FKED,Digikey,541-10.2KLCT-ND,Samsung,RC1005F1022CS,Digikey,1276-4115-1-ND,Stackpole Electronics,RMCF0402FT10K2,Digikey,RMCF0402FT10K2CT-ND
RES0402-0460,Resistor,SMT-0402,10.5K,1%,1/16W,Thick Film,Resistor 10.5K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040210K5FKED,Digikey,541-10.5KLCT-ND,Samsung,RC1005F1052CS,Digikey,1276-4116-1-ND,Stackpole Electronics,RMCF0402FT10K5,Digikey,RMCF0402FT10K5CT-ND
RES0402-0461,Resistor,SMT-0402,10.7K,1%,1/16W,Thick Film,Resistor 10.7K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040210K7FKED,Digikey,541-10.7KLCT-ND,Samsung,RC1005F1072CS,Digikey,1276-4117-1-ND,Stackpole Electronics,RMCF0402FT10K7,Digikey,RMCF0402FT10K7CT-ND
RES0402-0462,Resistor,SMT-0402,11K,1%,1/16W,Thick Film,Resistor 11K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040211K0FKED,Digikey,541-11.0KLCT-ND,Samsung,RC1005F113CS,Digikey,1276-4118-1-ND,Stackpole Electronics,RMCF0402FT11K0,Digikey,RMCF0402FT11K0CT-ND
RES0402-0463,Resistor,SMT-0402,11.3K,1%,1/16W,Thick Film,Resistor 11.3K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040211K3FKED,Digikey,541-11.3KLCT-ND,Samsung,RC1005F1132CS,Digikey,1276-4119-1-ND,Stackpole Electronics,RMCF0402FT11K3,Digikey,RMCF0402FT11K3CT-ND
RES0402-0464,Resistor,SMT-0402,11.5K,1%,1/16W,Thick Film,Resistor 11.5K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040211K5FKED,Digikey,541-11.5KLCT-ND,Samsung,RC1005F1152CS,Digikey,1276-4120-1-ND,Stackpole Electronics,RMCF0402FT11K5,Digikey,RMCF0402FT11K5CT-ND
RES0402-0465,Resistor,SMT-0402,11.8K,1%,1/16W,Thick Film,Resistor 11.8K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040211K8FKED,Digikey,541-11.8KLCT-ND,Samsung,RC1005F1182CS,Digikey,1276-4121-1-ND,Stackpole Electronics,RMCF0402FT11K8,Digikey,RMCF0402FT11K8CT-ND
RES0402-0466,Resistor,SMT-0402,12K,1%,1/16W,Thick Film,Resistor 12K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040212K0FKED,Digikey,541-12.0KLCT-ND,Samsung,RC1005F123CS,Digikey,1276-4122-1-ND,Stackpole Electronics,RMCF0402FT12K0,Digikey,RMCF0402FT12K0CT-ND
RES0402-0467,Resistor,SMT-0402,12.1K,1%,1/16W,Thick Film,Resistor 12.1K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040212K1FKED,Digikey,541-12.1KLCT-ND,Samsung,RC1005F1212CS,Digikey,1276-3435-1-ND,Stackpole Electronics,RMCF0402FT12K1,Digikey,RMCF0402FT12K1CT-ND
RES0402-0468,Resistor,SMT-0402,12.4K,1%,1/16W,Thick Film,Resistor 12.4K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040212K4FKED,Digikey,541-12.4KLCT-ND,Samsung,RC1005F1242CS,Digikey,1276-4123-1-ND,Stackpole Electronics,RMCF0402FT12K4,Digikey,RMCF0402FT12K4CT-ND
RES0402-0469,Resistor,SMT-0402,12.7K,1%,1/16W,Thick Film,Resistor 12.7K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040212K7FKED,Digikey,541-12.7KLCT-ND,Samsung,RC1005F1272CS,Digikey,1276-4124-1-ND,Stackpole Electronics,RMCF0402FT12K7,Digikey,RMCF0402FT12K7CT-ND
RES0402-0470,Resistor,SMT-0402,13K,1%,1/16W,Thick Film,Resistor 13K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040213K0FKED,Digikey,541-13.0KLCT-ND,Samsung,RC1005F133CS,Digikey,1276-4125-1-ND,Stackpole Electronics,RMCF0402FT13K0,Digikey,RMCF0402FT13K0CT-ND
RES0402-0471,Resistor,SMT-0402,13.3K,1%,1/16W,Thick Film,Resistor 13.3K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040213K3FKED,Digikey,541-13.3KLCT-ND,Samsung,RC1005F1332CS,Digikey,1276-4126-1-ND,Stackpole Electronics,RMCF0402FT13K3,Digikey,RMCF0402FT13K3CT-ND
RES0402-0472,Resistor,SMT-0402,13.7K,1%,1/16W,Thick Film,Resistor 13.7K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040213K7FKED,Digikey,541-13.7KLCT-ND,Samsung,RC1005F1372CS,Digikey,1276-4127-1-ND,Stackpole Electronics,RMCF0402FT13K7,Digikey,RMCF0402FT13K7CT-ND
RES0402-0473,Resistor,SMT-0402,14K,1%,1/16W,Thick Film,Resistor 14K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040214K0FKED,Digikey,541-14.0KLCT-ND,Samsung,RC1005F1402CS,Digikey,1276-4128-1-ND,Stackpole Electronics,RMCF0402FT14K0,Digikey,RMCF0402FT14K0CT-ND
RES0402-0474,Resistor,SMT-0402,14.3K,1%,1/16W,Thick Film,Resistor 14.3K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040214K3FKED,Digikey,541-14.3KLCT-ND,Samsung,RC1005F1432CS,Digikey,1276-3441-1-ND,Stackpole Electronics,RMCF0402FT14K3,Digikey,RMCF0402FT14K3CT-ND
RES0402-0475,Resistor,SMT-0402,14.7K,1%,1/16W,Thick Film,Resistor 14.7K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040214K7FKED,Digikey,541-14.7KLCT-ND,Samsung,RC1005F1472CS,Digikey,1276-4129-1-ND,Stackpole Electronics,RMCF0402FT14K7,Digikey,RMCF0402FT14K7CT-ND
RES0402-0476,Resistor,SMT-0402,15K,1%,1/16W,Thick Film,Resistor 15K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040215K0FKED,Digikey,541-15.0KLCT-ND,Samsung,RC1005F153CS,Digikey,1276-3442-1-ND,Stackpole Electronics,RMCF0402FT15K0,Digikey,RMCF0402FT15K0CT-ND
RES0402-0477,Resistor,SMT-0402,15.4K,1%,1/16W,Thick Film,Resistor 15.4K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040215K4FKED,Digikey,541-15.4KLCT-ND,Samsung,RC1005F1542CS,Digikey,1276-4130-1-ND,Stackpole Electronics,RMCF0402FT15K4,Digikey,RMCF0402FT15K4CT-ND
RES0402-0478,Resistor,SMT-0402,15.8K,1%,1/16W,Thick Film,Resistor 15.8K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040215K8FKED,Digikey,541-15.8KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT15K8,Digikey,RMCF0402FT15K8CT-ND
RES0402-0479,Resistor,SMT-0402,16K,1%,1/16W,Thick Film,Resistor 16K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040216K0FKED,Digikey,541-16.0KLCT-ND,Samsung,RC1005F163CS,Digikey,1276-4131-1-ND,Stackpole Electronics,RMCF0402FT16K0,Digikey,RMCF0402FT16K0CT-ND
RES0402-0480,Resistor,SMT-0402,16.2K,1%,1/16W,Thick Film,Resistor 16.2K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040216K2FKED,Digikey,541-16.2KLCT-ND,Samsung,RC1005F1622CS,Digikey,1276-4132-1-ND,Stackpole Electronics,RMCF0402FT16K2,Digikey,RMCF0402FT16K2CT-ND
RES0402-0481,Resistor,SMT-0402,16.5K,1%,1/16W,Thick Film,Resistor 16.5K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040216K5FKED,Digikey,541-16.5KLCT-ND,Samsung,RC1005F1652CS,Digikey,1276-3445-1-ND,Stackpole Electronics,RMCF0402FT16K5,Digikey,RMCF0402FT16K5CT-ND
RES0402-0482,Resistor,SMT-0402,16.9K,1%,1/16W,Thick Film,Resistor 16.9K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040216K9FKED,Digikey,541-16.9KLCT-ND,Samsung,RC1005F1692CS,Digikey,1276-4133-1-ND,Stackpole Electronics,RMCF0402FT16K9,Digikey,RMCF0402FT16K9CT-ND
RES0402-0483,Resistor,SMT-0402,17.4K,1%,1/16W,Thick Film,Resistor 17.4K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040217K4FKED,Digikey,541-17.4KLCT-ND,Samsung,RC1005F1742CS,Digikey,1276-3446-1-ND,Stackpole Electronics,RMCF0402FT17K4,Digikey,RMCF0402FT17K4CT-ND
RES0402-0484,Resistor,SMT-0402,17.8K,1%,1/16W,Thick Film,Resistor 17.8K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040217K8FKED,Digikey,541-17.8KLCT-ND,Samsung,RC1005F1782CS,Digikey,1276-4134-1-ND,Stackpole Electronics,RMCF0402FT17K8,Digikey,RMCF0402FT17K8CT-ND
RES0402-0485,Resistor,SMT-0402,18K,1%,1/16W,Thick Film,Resistor 18K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040218K0FKED,Digikey,541-18.0KLCT-ND,Samsung,RC1005F183CS,Digikey,1276-4135-1-ND,Stackpole Electronics,RMCF0402FT18K0,Digikey,RMCF0402FT18K0CT-ND
RES0402-0486,Resistor,SMT-0402,18.2K,1%,1/16W,Thick Film,Resistor 18.2K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040218K2FKED,Digikey,541-18.2KLCT-ND,Samsung,RC1005F1822CS,Digikey,1276-4136-1-ND,Stackpole Electronics,RMCF0402FT18K2,Digikey,RMCF0402FT18K2CT-ND
RES0402-0487,Resistor,SMT-0402,18.7K,1%,1/16W,Thick Film,Resistor 18.7K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040218K7FKED,Digikey,541-18.7KLCT-ND,Samsung,RC1005F1872CS,Digikey,1276-4137-1-ND,Stackpole Electronics,RMCF0402FT18K7,Digikey,RMCF0402FT18K7CT-ND
RES0402-0488,Resistor,SMT-0402,19.1K,1%,1/16W,Thick Film,Resistor 19.1K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040219K1FKED,Digikey,541-19.1KLCT-ND,Samsung,RC1005F1912CS,Digikey,1276-4138-1-ND,Stackpole Electronics,RMCF0402FT19K1,Digikey,RMCF0402FT19K1CT-ND
RES0402-0489,Resistor,SMT-0402,19.6K,1%,1/16W,Thick Film,Resistor 19.6K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040219K6FKED,Digikey,541-19.6KLCT-ND,Samsung,RC1005F1962CS,Digikey,1276-4139-1-ND,Stackpole Electronics,RMCF0402FT19K6,Digikey,RMCF0402FT19K6CT-ND
RES0402-0490,Resistor,SMT-0402,20K,1%,1/16W,Thick Film,Resistor 20K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040220K0FKED,Digikey,541-20.0KLCT-ND,Samsung,RC1005F203CS,Digikey,1276-4140-1-ND,Stackpole Electronics,RMCF0402FT20K0,Digikey,RMCF0402FT20K0CT-ND
RES0402-0491,Resistor,SMT-0402,20.5K,1%,1/16W,Thick Film,Resistor 20.5K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040220K5FKED,Digikey,541-20.5KLCT-ND,Samsung,RC1005F2052CS,Digikey,1276-4141-1-ND,Stackpole Electronics,RMCF0402FT20K5,Digikey,RMCF0402FT20K5CT-ND
RES0402-0492,Resistor,SMT-0402,21K,1%,1/16W,Thick Film,Resistor 21K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040221K0FKED,Digikey,541-21.0KLCT-ND,Samsung,RC1005F2102CS,Digikey,1276-3450-1-ND,Stackpole Electronics,RMCF0402FT21K0,Digikey,RMCF0402FT21K0CT-ND
RES0402-0493,Resistor,SMT-0402,21.5K,1%,1/16W,Thick Film,Resistor 21.5K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040221K5FKED,Digikey,541-21.5KLCT-ND,Samsung,RC1005F2152CS,Digikey,1276-4142-1-ND,Stackpole Electronics,RMCF0402FT21K5,Digikey,RMCF0402FT21K5CT-ND
RES0402-0494,Resistor,SMT-0402,22K,1%,1/16W,Thick Film,Resistor 22K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040222K0FKED,Digikey,541-22.0KLCT-ND,Samsung,RC1005F223CS,Digikey,1276-4143-1-ND,Stackpole Electronics,RMCF0402FT22K0,Digikey,RMCF0402FT22K0CT-ND
RES0402-0495,Resistor,SMT-0402,22.1K,1%,1/16W,Thick Film,Resistor 22.1K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040222K1FKED,Digikey,541-22.1KLCT-ND,Samsung,RC1005F2212CS,Digikey,1276-4144-1-ND,Stackpole Electronics,RMCF0402FT22K1,Digikey,RMCF0402FT22K1CT-ND
RES0402-0496,Resistor,SMT-0402,22.6K,1%,1/16W,Thick Film,Resistor 22.6K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040222K6FKED,Digikey,541-22.6KLCT-ND,Samsung,RC1005F2262CS,Digikey,1276-4145-1-ND,Stackpole Electronics,RMCF0402FT22K6,Digikey,RMCF0402FT22K6CT-ND
RES0402-0497,Resistor,SMT-0402,23.2K,1%,1/16W,Thick Film,Resistor 23.2K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040223K2FKED,Digikey,541-23.2KLCT-ND,Samsung,RC1005F2322CS,Digikey,1276-4146-1-ND,Stackpole Electronics,RMCF0402FT23K2,Digikey,RMCF0402FT23K2CT-ND
RES0402-0498,Resistor,SMT-0402,23.7K,1%,1/16W,Thick Film,Resistor 23.7K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040223K7FKED,Digikey,541-23.7KLCT-ND,Samsung,RC1005F2372CS,Digikey,1276-4147-1-ND,Stackpole Electronics,RMCF0402FT23K7,Digikey,RMCF0402FT23K7CT-ND
RES0402-0499,Resistor,SMT-0402,24K,1%,1/16W,Thick Film,Resistor 24K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040224K0FKED,Digikey,541-24.0KLCT-ND,Samsung,RC1005F243CS,Digikey,1276-4148-1-ND,Stackpole Electronics,RMCF0402FT24K0,Digikey,RMCF0402FT24K0CT-ND
RES0402-0500,Resistor,SMT-0402,24.3K,1%,1/16W,Thick Film,Resistor 24.3K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040224K3FKED,Digikey,541-24.3KLCT-ND,Samsung,RC1005F2432CS,Digikey,1276-4149-1-ND,Stackpole Electronics,RMCF0402FT24K3,Digikey,RMCF0402FT24K3CT-ND
RES0402-0501,Resistor,SMT-0402,24.9K,1%,1/16W,Thick Film,Resistor 24.9K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040224K9FKED,Digikey,541-24.9KLCT-ND,Samsung,RC1005F2492CS,Digikey,1276-3454-1-ND,Stackpole Electronics,RMCF0402FT24K9,Digikey,RMCF0402FT24K9CT-ND
RES0402-0502,Resistor,SMT-0402,25.5K,1%,1/16W,Thick Film,Resistor 25.5K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040225K5FKED,Digikey,541-25.5KLCT-ND,Samsung,RC1005F2552CS,Digikey,1276-4150-1-ND,Stackpole Electronics,RMCF0402FT25K5,Digikey,RMCF0402FT25K5CT-ND
RES0402-0503,Resistor,SMT-0402,26.1K,1%,1/16W,Thick Film,Resistor 26.1K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040226K1FKED,Digikey,541-26.1KLCT-ND,Samsung,RC1005F2612CS,Digikey,1276-4151-1-ND,Stackpole Electronics,RMCF0402FT26K1,Digikey,RMCF0402FT26K1CT-ND
RES0402-0504,Resistor,SMT-0402,26.7K,1%,1/16W,Thick Film,Resistor 26.7K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040226K7FKED,Digikey,541-26.7KLCT-ND,Samsung,RC1005F2672CS,Digikey,1276-4152-1-ND,Stackpole Electronics,RMCF0402FT26K7,Digikey,RMCF0402FT26K7CT-ND
RES0402-0505,Resistor,SMT-0402,27K,1%,1/16W,Thick Film,Resistor 27K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040227K0FKED,Digikey,541-27.0KLCT-ND,Samsung,RC1005F273CS,Digikey,1276-4153-1-ND,Stackpole Electronics,RMCF0402FT27K0,Digikey,RMCF0402FT27K0CT-ND
RES0402-0506,Resistor,SMT-0402,27.4K,1%,1/16W,Thick Film,Resistor 27.4K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040227K4FKED,Digikey,541-27.4KLCT-ND,Samsung,RC1005F2742CS,Digikey,1276-4154-1-ND,Stackpole Electronics,RMCF0402FT27K4,Digikey,RMCF0402FT27K4CT-ND
RES0402-0507,Resistor,SMT-0402,28K,1%,1/16W,Thick Film,Resistor 28K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040228K0FKED,Digikey,541-28.0KLCT-ND,Samsung,RC1005F2802CS,Digikey,1276-3455-1-ND,Stackpole Electronics,RMCF0402FT28K0,Digikey,RMCF0402FT28K0CT-ND
RES0402-0508,Resistor,SMT-0402,28.7K,1%,1/16W,Thick Film,Resistor 28.7K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040228K7FKED,Digikey,541-28.7KLCT-ND,Samsung,RC1005F2872CS,Digikey,1276-4155-1-ND,Stackpole Electronics,RMCF0402FT28K7,Digikey,RMCF0402FT28K7CT-ND
RES0402-0509,Resistor,SMT-0402,29.4K,1%,1/16W,Thick Film,Resistor 29.4K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040229K4FKED,Digikey,541-29.4KLCT-ND,Samsung,RC1005F2942CS,Digikey,1276-4156-1-ND,Stackpole Electronics,RMCF0402FT29K4,Digikey,RMCF0402FT29K4CT-ND
RES0402-0510,Resistor,SMT-0402,30K,1%,1/16W,Thick Film,Resistor 30K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040230K0FKED,Digikey,541-30.0KLCT-ND,Samsung,RC1005F303CS,Digikey,1276-4157-1-ND,Stackpole Electronics,RMCF0402FT30K0,Digikey,RMCF0402FT30K0CT-ND
RES0402-0511,Resistor,SMT-0402,30.1K,1%,1/16W,Thick Film,Resistor 30.1K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040230K1FKED,Digikey,541-30.1KLCT-ND,Samsung,RC1005F3012CS,Digikey,1276-3457-1-ND,Stackpole Electronics,RMCF0402FT30K1,Digikey,RMCF0402FT30K1CT-ND
RES0402-0512,Resistor,SMT-0402,30.9K,1%,1/16W,Thick Film,Resistor 30.9K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040230K9FKED,Digikey,541-30.9KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT30K9,Digikey,RMCF0402FT30K9CT-ND
RES0402-0513,Resistor,SMT-0402,31.6K,1%,1/16W,Thick Film,Resistor 31.6K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040231K6FKED,Digikey,541-31.6KLCT-ND,Samsung,RC1005F3162CS,Digikey,1276-3458-1-ND,Stackpole Electronics,RMCF0402FT31K6,Digikey,RMCF0402FT31K6CT-ND
RES0402-0514,Resistor,SMT-0402,32.4K,1%,1/16W,Thick Film,Resistor 32.4K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040232K4FKED,Digikey,541-32.4KLCT-ND,Samsung,RC1005F3242CS,Digikey,1276-4158-1-ND,Stackpole Electronics,RMCF0402FT32K4,Digikey,RMCF0402FT32K4CT-ND
RES0402-0515,Resistor,SMT-0402,33K,1%,1/16W,Thick Film,Resistor 33K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040233K0FKED,Digikey,541-33.0KLCT-ND,Samsung,RC1005F333CS,Digikey,1276-3461-1-ND,Stackpole Electronics,RMCF0402FT33K0,Digikey,RMCF0402FT33K0CT-ND
RES0402-0516,Resistor,SMT-0402,33.2K,1%,1/16W,Thick Film,Resistor 33.2K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040233K2FKED,Digikey,541-33.2KLCT-ND,Samsung,RC1005F3322CS,Digikey,1276-4159-1-ND,Stackpole Electronics,RMCF0402FT33K2,Digikey,RMCF0402FT33K2CT-ND
RES0402-0517,Resistor,SMT-0402,34K,1%,1/16W,Thick Film,Resistor 34K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040234K0FKED,Digikey,541-34.0KLCT-ND,Samsung,RC1005F3402CS,Digikey,1276-4160-1-ND,Stackpole Electronics,RMCF0402FT34K0,Digikey,RMCF0402FT34K0CT-ND
RES0402-0518,Resistor,SMT-0402,34.8K,1%,1/16W,Thick Film,Resistor 34.8K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040234K8FKED,Digikey,541-34.8KLCT-ND,Samsung,RC1005F3482CS,Digikey,1276-4161-1-ND,Stackpole Electronics,RMCF0402FT34K8,Digikey,RMCF0402FT34K8CT-ND
RES0402-0519,Resistor,SMT-0402,35.7K,1%,1/16W,Thick Film,Resistor 35.7K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW040235K7FKED,Digikey,541-35.7KLCT-ND,Samsung,RC1005F3572CS,Digikey,1276-4162-1-ND,Stackpole Electronics,RMCF0402FT35K7,Digikey,RMCF0402FT35K7CT-ND
